canonical_folder_or_path,schema,phase,market,year,pair,issue_type,policy_status,previous_classification,final_decision,cleanup_decision,decision_rationale,evidence_source,evidence_detail,next_action_needed,cleanup_gate_remains_blocked
data/dbn/status,status,phase1A_optional_enrichment,ZW,2013,ZW:2013,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,MANIFEST_POLICY_FIX_REQUIRED,cleanup_blocked_pending_manifest_policy_approval,"status DBN is optional enrichment in the Phase 1B lineage, but configs/data_manifest.yaml currently expects complete status coverage",reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,"Approve a manifest policy change that marks status gaps optional/deferred, or approve a bounded status repair/download plan",true
data/dbn/status,status,phase1A_optional_enrichment,TN,2010,TN:2010,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/status,status,phase1A_optional_enrichment,TN,2011,TN:2011,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/status,status,phase1A_optional_enrichment,TN,2012,TN:2012,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/status,status,phase1A_optional_enrichment,6M,2026,6M:2026,duplicate_pair,known_duplicate_policy_deferred,DUPLICATE_POLICY_DEFERRED,DUPLICATE_MERGE_APPROVAL_REQUIRED,cleanup_blocked_pending_duplicate_merge_or_quarantine_approval,duplicate DBN files are inside canonical schema roots; path evidence alone does not prove either file is discardable,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,data/dbn/status/6M/2026/2026-01-01_2026-06-13.dbn.zst;data/dbn/status/6M/2026/2026-06-12_2026-06-13.dbn.zst,Approve duplicate content review and merge/quarantine decision before any cleanup action,true
data/dbn/status,status,phase1A_optional_enrichment,RTY,2017,RTY:2017,duplicate_pair,known_duplicate_policy_deferred,DUPLICATE_POLICY_DEFERRED,DUPLICATE_MERGE_APPROVAL_REQUIRED,cleanup_blocked_pending_duplicate_merge_or_quarantine_approval,duplicate DBN files are inside canonical schema roots; path evidence alone does not prove either file is discardable,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,data/dbn/status/RTY/2017/2017-01-01_2018-01-01.dbn.zst;data/dbn/status/RTY/2017/2017-06-05_2018-01-01.dbn.zst,Approve duplicate content review and merge/quarantine decision before any cleanup action,true
data/dbn/status,status,phase1A_optional_enrichment,SR3,2018,SR3:2018,duplicate_pair,known_duplicate_policy_deferred,DUPLICATE_POLICY_DEFERRED,DUPLICATE_MERGE_APPROVAL_REQUIRED,cleanup_blocked_pending_duplicate_merge_or_quarantine_approval,duplicate DBN files are inside canonical schema roots; path evidence alone does not prove either file is discardable,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,data/dbn/status/SR3/2018/2018-01-01_2019-01-01.dbn.zst;data/dbn/status/SR3/2018/2018-04-23_2019-01-01.dbn.zst,Approve duplicate content review and merge/quarantine decision before any cleanup action,true
data/dbn/definition,definition,phase1A_source_definition,TN,2010,TN:2010,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/definition,definition,phase1A_source_definition,TN,2011,TN:2011,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/definition,definition,phase1A_source_definition,TN,2012,TN:2012,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/definition,definition,phase1A_source_definition,ZL,2010,ZL:2010,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/definition,definition,phase1A_source_definition,ZM,2010,ZM:2010,extra_pair,allowed_extra,EXPLICITLY_DEFERRED_POLICY_GAP,EXPLICITLY_DEFERRED_POLICY_GAP,cleanup_blocked_until_policy_review,extra historical DBN pair is explicitly allowed by configs/data_manifest.yaml while cleanup remains disabled,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,present in filename inventory but outside manifest expected range,Keep as source evidence or approve a documented cleanup policy later,true
data/dbn/definition,definition,phase1A_source_definition,6M,2026,6M:2026,duplicate_pair,known_duplicate_policy_deferred,DUPLICATE_POLICY_DEFERRED,DUPLICATE_MERGE_APPROVAL_REQUIRED,cleanup_blocked_pending_duplicate_merge_or_quarantine_approval,duplicate DBN files are inside canonical schema roots; path evidence alone does not prove either file is discardable,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,data/dbn/definition/6M/2026/2026-01-01_2026-06-13.dbn.zst;data/dbn/definition/6M/2026/2026-06-12_2026-06-13.dbn.zst,Approve duplicate content review and merge/quarantine decision before any cleanup action,true
data/dbn/trades,trades,phase1A_source_trades,6M,2026,6M:2026,duplicate_pair,known_duplicate_policy_deferred,DUPLICATE_POLICY_DEFERRED,DUPLICATE_MERGE_APPROVAL_REQUIRED,cleanup_blocked_pending_duplicate_merge_or_quarantine_approval,duplicate DBN files are inside canonical schema roots; path evidence alone does not prove either file is discardable,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,data/dbn/trades/6M/2026/2026-01-01_2026-06-13.dbn.zst;data/dbn/trades/6M/2026/2026-06-12_2026-06-13.dbn.zst,Approve duplicate content review and merge/quarantine decision before any cleanup action,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,KE,2025,KE:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,KE,2026,KE:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,SR1,2025,SR1:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,SR1,2026,SR1:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,TN,2025,TN:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,TN,2026,TN:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,ZL,2025,ZL:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,ZL,2026,ZL:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,ZM,2025,ZM:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/{market}/{year}.parquet,phase1b_raw_parquet,phase1B_output_phase2_input,ZM,2026,ZM:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2013,KE:2013,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2014,KE:2014,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2015,KE:2015,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2016,KE:2016,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2017,KE:2017,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2018,KE:2018,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2019,KE:2019,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2020,KE:2020,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2021,KE:2021,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2022,KE:2022,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2023,KE:2023,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2024,KE:2024,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2025,KE:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,KE,2026,KE:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2018,SR1:2018,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2019,SR1:2019,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2020,SR1:2020,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2021,SR1:2021,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2022,SR1:2022,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2023,SR1:2023,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2024,SR1:2024,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2025,SR1:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
